" The customer does not exist in the system anymore.","הלקוח אינו קיים יותר במערכת"
" [deleted]"," [נמחק]"
" and "," וגם "
"%s (Default Template from Locale)","%s (תבנית ברירת מחדל מקבצי השפה)"
"%s cache type(s) disabled.","%s סוגי מטמון מבוטלים."
"%s cache type(s) enabled.","%s סוגי מטמון מופעלים."
"%s cache type(s) refreshed.","%s סוגי מטמון רועננו."
"(For Type ""Local Server"" need to use relative path to Magento install var/export or var/import, e.g. var/export, var/import, var/export/some/dir, var/import/some/dir)","(עבור סוג ""שרת מקומי"" יש להשתמש בנתיב יחסי להתקנת מג'נטו var/export או var/import, ז""א var/export, var/import, var/export/some/dir, var/import/some/dir)"
"(For US 2-letter state names)","(עבור ארה""ב - מדינה ב-2 אותיות)"
"(If left empty will be auto-generated)","(אם ריק, ייוצר אוטומטית)"
"(Leave empty for first spreadsheet)","(השאר ריק עבור הגליון הראשון)"
"(Products will be added/updated to this store if 'store' column is blank or missing in the import file.)","(המוצרים יתווספו/יעודכו לחנות זו אם עמודת 'חנות' ריקה או חסרה בקובץ המיובא)"
"(Shift-)Click or drag to change value","הקלק תוך כדי לחיצה על כפתור Shift או גרור לשינוי ערך"
"(Starting with)","(מתחיל ב)"
"(When 'No', only mapped fields will be imported. When mapping, use 'column1', 'column2', etc.)","(בבחירת 'לא' רק שדות ממופים ייובאו. בעת מיפוי השתמש ב- 'עמודה1', 'עמודה2' וכו')"
"(You have to increase php memory_limit before changing this value)","(עליך להגדיל ערך php memory_limit לפני שינוי ערך זה)"
"(\\t for tab)","(\\t עבור טאב)"
"* - If indexing is in progress, it will be killed and new indexing process will start.","* - If indexing is in progress, it will be killed and new indexing process will start."
"* Required Fields","*שדות חובה"
"- Click on any of the time parts to increase it","- לחץ על פרט שעון כלשהו על מנת להדגיל אותו"
"- Hold mouse button on any of the above buttons for faster selection.","- החזר כפתור העכבר על כפתור כלשהו לבחירה מהירה יותר."
"- Use the %s buttons to select month","- השתמש בכפתורים %s לבחירת חודש"
"- Use the %s, %s buttons to select year","- השתמש בכפתורים %s, %s לבחירת שנה"
"- or Shift-click to decrease it","- או Shift-click להפחתה"
"- or click and drag for faster selection.","- או לחץ וגרור לבחירה מהירה יותר."
"-- Not Selected --","-- לא נבחר --"
"-- Please Select --","-- בחר מהרשימה --"
"-- Please Select Billing Agreement--","-- אנא בחר הוראת קבע--"
"-- Please Select a Category --","-- בחר קטגוריה --"
"-- Please select --","-- בחר מהרשימה --"
"--Please Select--","--בחר אפשרות--"
"1 Hour","שעה 1"
"12 Hours","12 שעות"
"12h AM/PM","12h AM/PM"
"2 Hours","שעתיים"
"24 Hours","24 שעות"
"24h","24h"
"2YTD","שנתיים אחרונות"
"6 Hours","6 שעות"
"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>","<h1 class=""page-heading"">404 שגיאה</h1><p>העמוד לא נמצא.</p>"
"<strong>%s</strong> requests access to your account","<strong>%s</strong> requests access to your account"
"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Attention</strong>: Captcha is case sensitive."
"A user with the same user name or email aleady exists.","משתמש עם שם או מייל זהים כבר קיים במערכת."
"API Key","מפתח API"
"API Key Confirmation","אימות מפתח API"
"ASCII","ASCII"
"Abandoned Carts","סלים נתושים"
"About the calendar","אודות לוח שנה"
"Access Denied","הגישה נדחתה"
"Access denied","גישה נדחתה"
"Access denied.","גישה נדחתה."
"Account Created in:","החשבון נוצר בתוך:"
"Account Created on (%s):","החשבון נוצר ב- (%s):"
"Account Created on:","החשבון נוצר ב:"
"Account Information","פרטי חשבון"
"Account Status","סטטוס חשבון"
"Account status","סטטוס חשבון"
"Action","פעולה"
"Actions","פעולות"
"Actions XML","פעולות XML"
"Active","פעיל"
"Add","הוסף"
"Add Exception","הוסף חריג"
"Add Field Mapping","הוסף מיפוי שדה"
"Add Field with URL:","הוסף שדה עם URL:"
"Add New","הוסף חדש"
"Add New Image","הוסף תמונה חדשה"
"Add New Profile","הוסף פרופיל חדש"
"Add New Role","הוסף תפקיד חדש"
"Add New Template","הוסף תבנית חדשה"
"Add New URL Rewrite","הוסף Urlrewrite חדש"
"Add New User","הוסף משתמש חדש"
"Add New Variable","הוסף משתנה חדש"
"Add Products","הוסף מוצר"
"Add URL Rewrite","הוסף Urlrewrite"
"Add URL Rewrite for a Category","הוסף Urlrewrite לקטגוריה"
"Add URL Rewrite for a Product","הוסף Urlrewrite למוצר"
"Add after","הוסף אחרי"
"Additional Cache Management","ניהול מטמון נוסף"
"Address Type:","סוג כתובת:"
"Admin","ניהול"
"Advanced Admin Section","פאנל ניהול מתקדם"
"Advanced Profiles","פרופילים מורחבים"
"Advanced Section","הגדרות מתקדמות"
"After authorization application will have access to you account.","After authorization application will have access to you account."
"All","הכל"
"All Allowed Countries","כל הארצות המותרות"
"All Cache","כל המטמון"
"All Files","כל הקבצים"
"All Reviews","כל הסקירות"
"All Store Views","כל תצוגות החנויות"
"All Tags","כל התגיות"
"All Websites","כל האתרים"
"All countries","כל הארצות"
"All fields","כל השדות"
"All possible rates were fetched, please click on ""Save"" to apply","All possible rates were fetched, please click on ""Save"" to apply"
"All rates were fetched, please click on ""Save"" to apply","כל השערים הובאו, לחץ ""שמירה"" לאישור"
"All valid rates have been saved.","כל התעריפים התקניים נשמרו בהצלחה"
"Always (during development)","Always (during development)"
"Amounts","כמויות"
"An error has occured while syncronizing media storages.","התרחשה שגיאה בסנכרון מחסני מדיה."
"An error occurred while clearing the JavaScript/CSS cache.","התרחשה שגיאה במהלך רענון מטמון JavaScript/CSS."
"An error occurred while clearing the image cache.","התרחשה שגיאה במהלך רענון מטמון מדיה."
"An error occurred while deleting URL Rewrite.","התרחשה שגיאה במהלך מחיקת שכתוב כתובת URL."
